"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"
0.04249595787472418	-0.22251907887981695	-0.22486975428745415	-0.3880790278013988	0.4487937981980493	0.08975489099735384	-0.0076954623499300235	0.05239724812025213	-0.352111022911766	0.26263234702278454
-0.7769323786430815	-0.038442936527433864	0.08320306448745454	0.18823593459562377	-0.2280515520131791	-0.013891673108623036	0.8364072622576739	0.3527366832012721	0.04397330832420461	-0.2521452196187809
0.18831649780160303	-0.04299281506915516	-0.683846071361844	0.3749690217494535	-0.9617088820707761	-0.27233357097831634	-0.16656830529119013	-0.08734368364690163	0.18850595513877721	-0.3009201005878698
-0.21616543144908631	0.2618813112988782	-0.19878721012339146	-0.3635667093123831	0.09943227371661398	-0.1765276468985294	0.20858283047660786	0.30664112193618875	-0.42848185478659506	2.1536610815506154E-6
0.05661948557325705	-0.3025569342111704	0.19434476277145982	-0.04374447262451643	-0.43357474020004777	-0.6618210624595549	0.04065531112369115	-0.2989184433259341	-0.1673758853652047	-0.1392290314566785
-0.6451474843141073	0.3211021476789274	0.08151276334948672	0.19142070328927852	0.09252747862921017	0.6317701235991374	-0.22448271031773928	-0.1847284764687543	0.9169227093823484	0.18369785023865154
0.08613498440025995	0.5465295816811223	-0.6610981071872977	0.2228270955774408	0.11982577605958346	0.15432218563570718	0.6173823511711175	0.41887935995586717	0.34802386960764237	-0.022823169095783215
-0.381553192581571	-0.08561477658743305	0.09827024711677822	0.10447949734417863	-0.7067287840467256	0.46327790014511494	-0.31522155597231294	0.17914231460498237	0.21508523081534153	-0.039673099998711533
0.05312219503603183	0.03353706346930718	0.3496847777516362	0.5124178475146196	-0.3736422727790229	0.48953735952737	-0.12611537096635977	-0.9654321407466485	0.1246398953484361	0.37880406119911864
-0.4168254292507676	0.319392906593029	0.5924318521196379	0.06567669864803863	-0.24379943799681073	0.0826566230405619	-0.008589989143067885	-0.7903549282275434	0.14131240028957887	0.2591288497054081
