"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"
0.0000046	0.9343200	0.6608046	0.2061520	0.0687264	0.0758305	0.0290156	0.7798478	0.3025253	1.0000000
0.9402913	0.0000009	0.6608046	0.2061520	0.0687264	0.0758305	0.0290156	0.7798478	0.3025251	1.0000000
0.9402921	0.8599692	0.0000020	0.9999678	0.0687264	0.0758305	0.0290156	0.7798478	0.3025249	1.0000000
0.9402921	0.9764326	0.6608046	0.0000015	0.0687264	0.0758305	0.0290156	0.7798478	0.3025249	1.0000000
0.8705259	0.9435412	0.6608046	0.2061520	0.0000075	0.0693194	0.0284457	0.7969491	0.3961317	1.0000000
0.2691355	0.9409580	0.6608046	0.2061520	0.0687258	0.0000000	0.0238931	0.9999996	0.9999598	1.0000000
0.9402901	0.9669032	0.6608046	0.2061520	0.0687255	0.0758301	0.0000015	0.7798487	0.3025289	1.0000000
0.2690847	0.5792497	0.6608046	0.2061520	0.9583843	0.9982109	0.9999994	0.0000000	0.9999704	1.0000000
0.9999999	0.9443247	0.6608046	0.2061520	0.0687264	0.0758305	0.0290156	0.7798478	0.0000055	1.0000000
0.9402905	0.8599696	0.0509779	0.9976058	0.0687264	0.0758305	0.0290156	0.7798478	0.3025253	0.0000024
