"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"
0.2466366	0.7957610	0.6098266	0.2198347	0.7010901	0.9948559	0.2138158	0.1790461	0.9692314	1.0000000
0.5115706	0.8990013	0.7048296	0.1973121	0.1230077	0.3647518	0.0850120	0.3568017	0.6254923	1.0000000
0.2549817	0.2507870	0.7257349	0.1938468	0.7013781	0.9951866	0.4417768	0.1303242	0.8381891	0.6484553
0.5100644	0.6086311	0.3104106	0.5245722	0.3458860	0.8075152	0.3509719	0.1533371	0.7143471	0.6894009
0.9580547	0.7840682	0.6098266	0.2198347	0.3509507	0.9536203	0.1606601	0.1850750	0.2694770	1.0000000
0.4664929	0.6654998	0.5508767	0.2423830	0.5981456	0.9176078	0.4954806	0.1184819	0.5030945	0.9283176
0.7316377	0.8013243	0.7181391	0.0325973	0.0510776	0.4479529	0.2898226	0.1751901	0.3927193	1.0000000
0.2701588	0.5808906	0.4668996	0.2949303	0.8364122	0.9972733	0.6266673	0.0936725	0.9980493	0.8388639
0.2965612	0.9343267	0.6225221	0.2160087	0.0141745	0.0000084	0.0238945	0.9999870	0.4200905	1.0000000
0.2790037	0.8722087	0.6098266	0.0476395	0.6892629	0.9928570	0.1463320	0.1538323	0.9837408	1.0000000
