"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"
0.4703109	0.9388663	0.6608046	0.2061520	0.0687264	0.0758305	0.0290156	0.7798478	0.3025249	1.0000000
0.9402973	0.4719105	0.6608046	0.2061520	0.0687264	0.0758305	0.0290156	0.7798478	0.3025235	1.0000000
0.9402921	0.8686834	0.3304033	0.4815178	0.0687264	0.0758305	0.0290156	0.7798478	0.3025249	1.0000000
0.9402973	0.9736743	0.6608046	0.1030897	0.0687264	0.0758305	0.0290156	0.7798478	0.3025235	1.0000000
0.8756844	0.9435663	0.6608046	0.2061520	0.0343648	0.0696624	0.0284754	0.7960321	0.3903273	1.0000000
0.2972563	0.9394983	0.6608046	0.2061520	0.0687260	0.0379152	0.0260093	0.8868478	0.9553177	1.0000000
0.9402961	0.9557282	0.6608046	0.2061520	0.0687255	0.0758302	0.0145161	0.7798485	0.3025267	1.0000000
0.5967446	0.9042026	0.6608046	0.2061520	0.0688011	0.0758604	0.0731612	0.3898857	0.6383523	1.0000000
0.9929119	0.9442542	0.6608046	0.2061520	0.0687264	0.0758305	0.0290156	0.7798478	0.1513773	1.0000000
0.9402906	0.8604184	0.1795097	0.8575081	0.0687264	0.0758305	0.0290156	0.7798478	0.3025252	0.5000089
