"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"
0.0000001	0.6061957	0.3620205	0.5460322	1.0000000	0.4685919	0.9477844	1.0000000	1.0000000	0.9976493
1.0000000	0.0000000	0.5273533	0.9497869	0.1737380	0.4685919	0.7302826	1.0000000	1.0000000	0.9976493
1.0000000	0.1393422	0.0000000	0.5532025	0.1737380	0.4685919	0.9999996	1.0000000	1.0000000	0.9976493
1.0000000	0.1393422	0.7930863	0.0000000	0.1737380	0.4685919	0.2613357	1.0000000	1.0000000	0.9976493
1.0000000	0.1393422	0.5273905	0.9497913	0.0000002	0.4685919	0.7302752	1.0000000	1.0000000	0.9976493
1.0000000	0.6061958	0.5273707	0.9497881	0.1737380	0.0000007	0.7302908	1.0000000	1.0000000	0.9976493
1.0000000	0.1393422	0.3597598	0.5532023	0.1737380	0.4685919	0.0000000	1.0000000	1.0000000	0.9976493
1.0000000	0.3642789	0.5273568	0.9497859	0.1737380	0.9999179	0.7303031	0.0000006	1.0000000	0.9976493
1.0000000	0.1393422	0.4391854	0.5595002	0.1737380	0.4685919	0.8726551	1.0000000	0.0000001	0.0717151
1.0000000	0.1393422	0.4393014	0.5532022	0.1737380	0.4685919	0.8724543	1.0000000	1.0000000	0.0000000
