"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"
0.5000109	0.1393422	0.5300667	0.8664412	0.5040998	0.4685919	0.7253552	1.0000000	1.0000000	0.9976493
1.0000000	0.0696970	0.5273746	0.9497846	0.1737380	0.4685919	0.7303394	1.0000000	1.0000000	0.9976493
1.0000000	0.1393422	0.3391315	0.9350299	0.1737380	0.4685919	0.9626798	1.0000000	1.0000000	0.9976493
1.0000000	0.1393422	0.5553681	0.4742625	0.1737380	0.4685919	0.6753844	1.0000000	1.0000000	0.9976493
1.0000000	0.1393422	0.5273347	0.9497828	0.0868852	0.4685919	0.7303277	1.0000000	1.0000000	0.9976493
1.0000000	0.1393422	0.5273797	0.9497894	0.1737380	0.2344578	0.7302800	1.0000000	1.0000000	0.9976493
1.0000000	0.1393422	0.3532880	0.8387265	0.1737380	0.4685919	0.4771797	1.0000000	1.0000000	0.9976493
1.0000000	0.2797029	0.5273629	0.9497886	0.1737380	0.6637995	0.7302757	0.5000029	1.0000000	0.9976493
1.0000000	0.1393422	0.5242229	0.9476677	0.1737380	0.4685919	0.7362192	1.0000000	0.5001865	0.9635122
1.0000000	0.1393422	0.4628938	0.8540456	0.1737380	0.4685919	0.8403014	1.0000000	1.0000000	0.4988252
