"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"
1.0000000	0.0542271	0.4336146	0.8942439	0.1737380	0.4685919	0.8719690	1.0000000	0.6479450	0.9904588
0.2230677	0.1246376	0.5483645	0.8059726	0.6811388	0.4547004	0.6890490	1.0000000	1.0000000	0.9259342
1.0000000	0.1400083	0.1887763	0.9674094	0.0050461	0.3441539	0.8317236	0.9126609	1.0000000	0.9259411
0.7838351	0.1393422	0.4491969	0.8765918	0.2598870	0.3668834	0.8596878	1.0000000	0.5715471	0.9781239
1.0000000	0.0366499	0.5789526	0.8972402	0.0746087	0.1867570	0.6281876	0.7010816	0.8326250	0.9233816
0.3548530	0.1834897	0.4965120	0.8635239	0.7065853	0.5274056	0.6077791	0.8152716	1.0000000	0.9981145
1.0000000	0.1393422	0.2417410	0.9470504	0.1737380	0.4685919	0.9930285	1.0000000	1.0000000	0.9748283
0.6184477	0.1065935	0.4696974	0.8955930	0.1014856	0.4685919	0.5660131	1.0000000	1.0000000	0.9579764
1.0000000	0.3640982	0.6345019	0.9970741	0.0825030	0.9792792	0.4448719	0.0345697	1.0000000	0.9986086
0.5831756	0.3512794	0.7439593	0.8724311	0.2883838	0.8472635	0.3176061	0.2096466	1.0000000	0.9983055
