"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"
0.5000028	0.1393422	0.5301135	0.8661595	0.5042595	0.4685919	0.7252885	1.0000000	1.0000000	0.9976493
1.0000000	0.0696711	0.5273978	0.9497886	0.1737380	0.4685919	0.7303243	1.0000000	1.0000000	0.9976493
1.0000000	0.1393422	0.3390600	0.9356908	0.1737380	0.4685919	0.9621894	1.0000000	1.0000000	0.9976493
1.0000000	0.1393422	0.5555658	0.4742414	0.1737380	0.4685919	0.6758558	1.0000000	1.0000000	0.9976493
1.0000000	0.1393422	0.5273650	0.9497822	0.0868705	0.4685919	0.7303679	1.0000000	1.0000000	0.9976493
1.0000000	0.1393422	0.5273667	0.9497896	0.1737380	0.2343190	0.7302636	1.0000000	1.0000000	0.9976493
1.0000000	0.1393422	0.3532709	0.8394780	0.1737380	0.4685919	0.4769579	1.0000000	1.0000000	0.9976493
1.0000000	0.2797481	0.5273533	0.9497869	0.1737380	0.6641725	0.7302826	0.5000009	1.0000000	0.9976493
1.0000000	0.1393422	0.5241727	0.9475813	0.1737380	0.4685919	0.7361954	1.0000000	0.5000295	0.9632213
1.0000000	0.1393422	0.4629270	0.8542046	0.1737380	0.4685919	0.8399363	1.0000000	1.0000000	0.4988247
