"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"
0.0000003	0.6059372	0.3621062	0.5458751	0.9999998	0.4685919	0.9475752	1.0000000	1.0000000	0.9976493
1.0000000	0.0000029	0.5273629	0.9497886	0.1737380	0.4685919	0.7302757	1.0000000	1.0000000	0.9976493
1.0000000	0.1393422	0.0000008	0.5536067	0.1737380	0.4685919	0.9999808	1.0000000	1.0000000	0.9976493
1.0000000	0.1393422	0.7930885	0.0000075	0.1737380	0.4685919	0.2613515	1.0000000	1.0000000	0.9976493
1.0000000	0.1393422	0.5273905	0.9497879	0.0000025	0.4685919	0.7303090	1.0000000	1.0000000	0.9976493
1.0000000	0.6060642	0.5273709	0.9497876	0.1737380	0.0000058	0.7302968	1.0000000	1.0000000	0.9976493
1.0000000	0.1393422	0.3596821	0.5532936	0.1737380	0.4685919	0.0000035	1.0000000	1.0000000	0.9976493
1.0000000	0.3642720	0.5273566	0.9497872	0.1737380	0.9994830	0.7302888	0.0000019	1.0000000	0.9976493
1.0000000	0.1393422	0.4391328	0.5595227	0.1737380	0.4685919	0.8729397	1.0000000	0.0000009	0.0717156
1.0000000	0.1393422	0.4392848	0.5532192	0.1737380	0.4685919	0.8728006	1.0000000	1.0000000	0.0000004
