"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"
0.5038926	0.0530394	0.9654593	0.9676521	0.1541941	1.0200389	0.0849060	1.0305454	1.0735656	1.0549038
1.0400610	0.1393343	1.0597461	1.0115326	0.1252775	1.0044681	0.0826454	0.9005149	1.0275511	1.1082947
0.9540167	0.0390532	0.4927838	0.9573492	0.1624945	0.9999947	0.0412182	0.9625695	1.0346126	0.9990384
0.9270372	0.4347802	1.0576015	0.4770927	0.2797755	0.8554176	0.1595923	0.9602307	1.0512843	1.0169835
1.0158257	0.1059985	0.9997280	1.0043356	0.1033619	0.9321577	0.0485488	0.9787009	1.0207984	1.0952171
0.9582760	0.2513981	1.0339120	0.9789394	0.2971380	0.5263324	0.0637203	0.9978756	1.1204848	0.9921029
1.0428909	0.2859736	0.9773406	1.0331770	0.1523178	1.0190713	0.0527701	1.0411214	1.0033499	1.0112371
0.9448142	0.2013374	1.0826743	1.0016407	0.2166001	0.9637400	0.0795933	0.5345158	0.9629929	1.0589519
0.9931297	0.3000993	0.9679429	0.9772057	0.2640843	0.9046659	0.1344423	0.9179846	0.4606221	1.0081738
0.9854674	0.1332862	1.0479327	0.9272578	0.1013205	1.0111999	0.1182939	0.8916420	1.0032882	0.5661971
