"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"
0.0000000	0.0041616	0.9532403	1.0605331	0.5949575	0.9900625	0.0177395	1.0230375	1.0573168	1.0566691
0.9192759	0.0000000	0.9694036	0.9497900	0.6237135	0.9745991	0.0102789	1.0851724	0.9765965	1.1663081
1.0643770	0.0144872	0.0000000	0.9964501	0.0678428	0.9728013	0.0126290	1.1024394	0.9842180	1.0505109
1.0879356	0.8623659	0.6630994	0.0000000	0.4315624	0.6702968	0.4451011	0.6426943	1.0302837	1.0550565
1.0475838	0.0027238	0.5511862	0.9677896	0.0000000	0.9761985	0.0188517	1.0048048	0.9897673	0.9875370
1.0734835	0.3878660	0.9953733	0.9684410	0.2401317	0.0000000	0.0122189	1.1021049	1.0584677	1.0231897
0.9707453	0.1416920	0.9779549	1.0755724	0.1660766	0.9904807	0.0000000	0.9428640	0.9634692	1.0043150
0.9724449	0.2209493	1.0420342	0.9965688	0.0938713	1.0161973	0.1620978	0.0000000	1.0288683	0.9917911
1.0314786	0.6531705	1.0520142	1.0454036	0.4883114	0.6417737	0.3998474	0.7679435	0.0000000	1.0582322
1.0315740	0.1131303	0.7169458	1.0157138	0.1352296	0.9534024	0.0983439	0.9707830	1.0505958	0.0000000
