"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"
0.5695121	0.1550204	0.9815081	1.0825800	0.1380825	1.0380083	0.0825757	1.0265644	1.1317035	1.0603973
1.0567101	0.1890491	0.9711758	1.0799833	0.1857877	0.9610117	0.0758223	0.9109130	0.9944336	0.8813774
0.9614425	0.0693795	0.5015699	1.0418981	0.1323480	1.0470720	0.0340766	0.9753473	1.0271384	0.9716131
0.9841819	0.3261936	1.0545475	0.5292011	0.3345551	0.8649959	0.1627022	1.0081908	1.0973507	0.9969817
1.0535310	0.1139819	0.9271116	0.9867204	0.1162584	0.8879629	0.0786114	1.0637008	1.1527016	1.0349387
0.9977415	0.1307708	1.0732741	0.9905360	0.2736892	0.5256171	0.0601473	0.9132914	1.0462770	0.9075788
0.9706013	0.2681455	0.9770300	1.0351094	0.1891714	1.0135215	0.0402759	1.0129398	1.0292902	1.0227213
1.0628750	0.1427193	1.1477140	0.9604495	0.2613591	1.0011140	0.1096812	0.5464411	0.9990973	1.0139601
0.9880023	0.2473589	1.0067079	1.0984179	0.3011213	0.9523997	0.1555144	0.9603658	0.4787131	0.9119234
0.9486431	0.2161554	1.0500984	1.0376613	0.0902407	0.9133262	0.1027586	1.0360430	0.9172417	0.5455623
