"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"
0.0000000	1.0440203	0.3308051	0.4121256	0.9565114	1.0129583	0.5378676	0.9934387	0.6513754	1.0598110
0.6604014	0.0000000	0.9782212	0.2645443	0.9728920	0.9920379	0.5538459	0.9624515	1.0166590	0.8983568
0.6898340	0.3444759	0.0000000	0.9873411	1.1109071	0.9566681	0.5201957	1.2006409	0.8961168	1.0909914
0.1717005	0.6798326	0.3781416	0.0000000	1.0335104	0.9594511	0.5360873	1.0019106	0.7040656	1.0060869
0.9487566	0.2205340	1.0246830	0.2858882	0.0000000	1.0312240	0.5678606	0.9438206	0.9661507	0.9869291
0.3638470	0.4861340	0.9673837	0.1932929	0.9472326	0.0000000	0.8560623	1.0574753	0.8709802	1.0302831
0.8794868	0.2163820	1.0202568	0.3126819	0.9750613	0.9867190	0.0000000	1.0600726	1.0179650	1.0430763
0.6860574	0.3230953	0.5332824	0.3552377	1.0642859	0.1175279	0.4415620	0.0000000	1.0040196	0.9643750
0.6581612	0.3086725	0.9313226	0.2942831	1.0242390	1.1341720	0.5101086	0.9122493	0.0000000	1.0166069
0.6015828	0.3273230	0.9837224	0.2930669	1.1673671	1.0864414	0.5126232	1.0434195	0.3978228	0.0000000
