"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"
0.3120840	0.3819367	0.7697620	0.6995445	0.8499853	0.3877114	0.2778162	0.9211812	0.9039728	1.0411228
0.6990563	0.1514756	0.8430644	0.7196407	0.7708105	0.7447128	0.2137323	0.9144273	1.0535372	0.9997370
0.3915431	0.9683320	0.2855039	0.9090472	1.0089056	0.2399908	0.4768405	0.8877810	1.0005733	1.0601624
0.5334088	0.4029518	0.7312417	0.3185774	0.9089988	0.3505088	0.3417699	0.9107601	1.0404030	0.9953860
0.4440827	0.3902531	0.7823030	0.7298657	0.4034619	0.3778122	0.3424094	0.9241101	0.9786013	0.9493867
0.3446626	0.6012098	0.5504418	0.8635397	1.0091350	0.1390252	0.4235560	1.0433467	1.0733646	1.1020459
0.8563041	0.4291469	0.7158551	0.4816758	0.7876865	0.3334492	0.1346399	0.3341271	0.9894340	0.9901643
0.6364640	0.3747606	0.6706950	0.4482376	0.7142439	0.3363901	0.2385195	0.4101898	0.9697384	1.1784419
0.6987833	0.3462287	0.7693467	0.5553002	0.7812889	0.3588622	0.2141171	0.5910136	0.5663401	0.9815771
0.8933417	0.3648141	0.7486592	0.3457932	0.7793932	0.3023505	0.1476125	0.2901815	1.0880664	0.5426567
