"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"
0.3492806	0.6114612	0.8468548	0.2661048	0.5813081	0.1070518	0.5480774	1.0022080	1.0067903	1.1627791
0.6442061	0.6202044	0.6542653	0.8233681	0.6911288	0.2879939	0.2271232	0.8365079	0.4033432	0.9447812
0.1977649	0.3396182	0.7377532	0.3821652	0.8225237	0.3984532	0.6273299	0.9892650	1.0719211	0.9472431
0.2284048	0.3646573	0.6337352	0.4229426	0.5365109	0.1617898	0.6256097	1.0146524	0.9110359	1.0891485
0.3243160	0.9050454	0.1973972	0.6742389	1.0622785	0.0540575	0.4955748	1.0408456	0.7084033	0.9953587
0.2375954	0.8710546	0.0641796	0.9000496	1.0354051	0.0270099	0.3751951	1.0514218	0.6625857	1.0330582
0.1240447	0.5261932	0.6714330	0.6622209	0.3677483	0.1619083	0.3547661	1.0610291	0.9933689	0.8308416
0.8056788	0.2097324	0.8872066	0.4413951	0.6567576	0.5702379	0.0700216	0.0788438	1.0607957	0.6435280
0.3111573	0.7393109	0.3715507	0.5883835	0.7848390	0.0530448	0.6502957	1.0661321	1.0589975	0.8913133
0.0946564	0.4914802	0.2343743	1.0337245	1.0183894	0.0920312	0.6084845	0.9182725	0.9948132	0.9620143
