"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"
0.2854819	0.6997604	0.8586597	0.2625698	0.5764144	0.1026256	0.6107722	0.9613940	1.0260381	1.0968539
0.6207045	0.6380382	0.6127796	0.7765918	0.7166390	0.2550370	0.1417434	0.8514116	0.4639632	1.0287686
0.1776570	0.3905779	0.7982816	0.3560450	0.8023815	0.3684754	0.6287048	0.9802341	1.0802810	0.9622263
0.2072034	0.3846234	0.6464947	0.4625857	0.5412241	0.1590252	0.6844355	1.0077593	0.9131256	1.0267729
0.2930911	0.8819349	0.2319691	0.6115164	1.0118422	0.0495934	0.4117587	1.0086622	0.6968465	0.9907255
0.2526955	0.8273863	0.0675636	0.8520312	0.9563501	0.0173619	0.3797931	1.0404362	0.6104726	1.0303022
0.1236754	0.5527536	0.6732368	0.7503863	0.3365930	0.1780888	0.3287491	1.0324194	1.0427761	0.7451742
0.8040262	0.1897379	0.8591232	0.5433414	0.6353772	0.6190772	0.0639583	0.0935515	1.0066719	0.6429203
0.2335913	0.7319596	0.3675964	0.5567281	0.7881168	0.0641360	0.6925440	0.9861279	1.0325518	0.9044077
0.1477643	0.4736780	0.2709243	1.0202847	1.0443550	0.0984988	0.6086609	0.9195786	1.0129374	1.0234387
