"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"
0.0000000	0.0789214	0.9420624	0.6327679	0.6011961	0.8915701	0.2627678	0.8204755	0.9671499	1.0342585
0.6994981	0.0000000	0.8935725	0.6468677	0.6251355	0.9464846	0.2249521	0.8481081	0.9924283	0.9554021
0.5210883	0.9644240	0.0000000	0.8788833	1.0248958	0.2344820	0.3932066	1.0320808	0.9440414	1.0545268
0.5404431	0.4359199	0.7306201	0.0000000	0.8836754	0.4234544	0.2828355	0.9001035	1.0282429	1.0679223
0.1166387	0.2956123	0.6937413	0.8364347	0.0000000	0.4766363	0.8413403	0.9999452	1.0183502	0.9644197
0.1489621	0.5094346	0.0263293	0.9642586	1.0785933	0.0000000	0.6946776	1.0489119	1.0403500	1.0397078
1.0020738	0.4806758	0.7410950	0.3017819	0.9428761	0.3163148	0.0016928	0.0421767	1.0816399	0.9953918
0.5605702	0.3261748	0.7642979	0.4433701	0.8567643	0.3348074	0.3370492	0.0000000	1.0278522	0.9616932
0.8982502	0.3908586	0.8012258	0.2994920	0.7520664	0.3650851	0.0674395	0.0493510	0.0000000	0.9770347
1.0484976	0.3529227	0.7639607	0.3486191	0.8922066	0.3710888	0.0584005	0.0727753	0.8916714	0.0000000
