"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"
0.0000000	0.6669646	0.3778943	0.5822542	1.0420838	0.4350604	0.8945971	1.0125022	0.9834708	0.9827779
0.9455217	0.0000000	0.5017718	0.9243893	0.1736321	0.4521212	0.6876191	1.0482167	0.9828403	1.0631747
1.1243925	0.1226820	0.0000000	0.5489220	0.1879575	0.4647357	1.0934882	1.0796732	1.1137438	1.1161713
1.0496761	0.1507400	0.8526435	0.0011106	0.1738731	0.4302129	0.2411363	0.9142043	1.0355900	1.0586625
0.9149711	0.1718054	0.5919960	0.8310915	0.0000000	0.4020443	0.7256587	0.9752966	1.0110548	1.0186019
1.1270519	0.5923592	0.5633317	0.9133453	0.1682410	0.0000000	0.7797456	1.0697892	0.9511135	1.0045207
1.0311330	0.1380720	0.4264286	0.4399664	0.1745073	0.4236077	0.0000000	0.9535979	1.0200761	1.0431692
1.0201228	0.3784267	0.5663161	0.9033143	0.1918991	1.1243518	0.7272720	0.0000000	1.0115891	0.8840770
1.0379816	0.1540270	0.3625535	0.5866209	0.1684602	0.4959364	0.8129295	1.0830079	0.0000000	0.0825843
0.9876264	0.1433692	0.5472259	0.4974315	0.1970301	0.5048332	0.9839406	0.9731631	0.9766301	0.0000000
