"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"
0.4599439	0.6388474	0.5885199	0.1340014	0.0434835	0.0782027	0.0446628	0.5596231	0.1792057	0.7042474
0.5863499	0.2787730	0.5851087	0.1524663	0.0372293	0.0457506	0.0649060	0.5271701	0.2786045	0.7430552
0.7005805	0.6422038	0.2343112	0.2832410	0.0557484	0.0828539	0.0219096	0.5424812	0.3065950	0.7633921
0.6467047	0.5682674	0.3798879	0.0685283	0.0455217	0.0855566	0.0136772	0.5720140	0.1389347	0.8564536
0.5429615	0.6621442	0.4250986	0.1879585	0.0388218	0.0323775	0.0226584	0.5620512	0.2373644	0.7425870
0.2649837	0.8037380	0.4948031	0.1678786	0.0323745	0.0477222	0.0260599	0.5713180	0.6032922	0.6887821
0.6279782	0.5927742	0.4744271	0.1060991	0.0237832	0.0453940	0.0157173	0.5617776	0.3714860	0.6568543
0.4062532	0.6672794	0.3922013	0.1415297	0.0325161	0.0527524	0.0676300	0.2242294	0.3189780	0.7486790
0.8714306	0.7215616	0.4188586	0.1729104	0.0575737	0.0872282	0.0030000	0.6637635	0.1250537	0.7137789
0.5952654	0.5313870	0.1269662	0.6752509	0.0504220	0.0807616	0.0518853	0.6143531	0.3316779	0.4954952
