"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"
0.3275326	0.4935774	0.5222286	0.3206404	1.0000000	0.9999907	0.4793624	1.0000000	0.8640456	1.0000000
0.6545516	0.1484787	0.9901557	0.2594562	1.0000000	0.9999907	0.4793624	1.0000000	0.9783460	1.0000000
0.6551490	0.2965724	0.4741109	0.3411749	1.0000000	0.9999907	0.4793624	1.0000000	0.9578365	1.0000000
0.6413617	0.3004689	0.9449178	0.1306382	1.0000000	0.9999907	0.4793624	1.0000000	0.9568736	1.0000000
0.6603344	0.2952357	0.9491969	0.2611197	0.5001612	0.9999907	0.4793624	1.0000000	0.9581391	1.0000000
0.3724805	0.4479159	0.6356648	0.2906349	1.0000000	0.4999953	0.8255558	1.0000000	0.8925399	1.0000000
0.8356931	0.2572516	0.9740274	0.2601048	1.0000000	0.9999907	0.2396823	1.0000000	0.9666625	1.0000000
0.8179735	0.2602162	0.8413580	0.2670499	1.0000000	0.9998532	0.2764658	0.5000038	0.9660970	1.0000000
0.6545744	0.2967332	0.9480722	0.2611532	1.0000000	0.9999907	0.4793624	1.0000000	0.4789442	1.0000000
0.6545743	0.2967328	0.9480744	0.2611526	1.0000000	0.9999907	0.4793624	1.0000000	0.8254233	0.5000134
