"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"
0.0000000	0.0029129	0.9833853	0.9999999	0.5921740	0.9995878	0.0125934	0.9999999	1.0000000	1.0000000
1.0000000	0.0000000	0.9833853	1.0000000	0.5921742	0.9995886	0.0125300	1.0000000	1.0000000	1.0000000
1.0000000	0.0113132	0.0000003	0.9985211	0.0547231	0.9995403	0.0132191	0.9999952	1.0000000	1.0000000
1.0000000	0.6600405	0.6796901	0.0000000	0.4266636	0.6295598	0.4424485	0.5962590	1.0000000	1.0000000
1.0000000	0.0029129	0.5765744	0.9999997	0.0000000	0.9995842	0.0125960	0.9999999	1.0000000	1.0000000
1.0000000	0.1183403	0.9833851	0.9999662	0.1906863	0.0000000	0.0125258	0.9875610	1.0000000	1.0000000
1.0000000	0.1183403	0.9833851	0.9999662	0.1906863	1.0000000	0.0000000	0.9875610	1.0000000	1.0000000
1.0000000	0.1183403	0.9833851	0.9999662	0.1906863	0.9727847	0.0851552	0.0000000	1.0000000	1.0000000
1.0000000	0.6781521	0.9833853	0.9998349	0.4401019	0.6300643	0.4537152	0.5772754	0.0000000	1.0000000
1.0000000	0.1059426	0.6796897	0.9999292	0.1739642	0.9822556	0.0709111	0.9914728	1.0000000	0.0000000
