"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"
1.0000000	0.7958625	0.9605606	0.9998020	0.5594354	0.6765842	0.5120516	0.4619759	1.0000000	1.0000000
0.9082939	0.5142297	0.9936600	0.7696429	0.3643881	0.6987291	0.3363785	0.7209009	1.0000000	0.8158974
0.6230129	0.5293084	0.9709207	0.6682789	0.4339303	0.6014463	0.4229513	0.7372801	0.7622158	0.6131627
1.0000000	0.8290049	1.0000000	0.9998157	0.4075579	0.6963605	0.5305532	0.4320468	0.5709964	0.9243668
0.8984091	0.8310424	0.9476605	0.4370680	0.6287168	0.6898523	0.5311225	0.3167116	1.0000000	1.0000000
1.0000000	0.7823637	1.0000000	0.6475413	0.5423345	0.6695502	0.5042822	0.4743526	0.3829108	0.6502166
0.9942663	0.1361804	0.9363084	0.9999736	0.1824646	0.9920023	0.0469786	0.9941253	0.8582969	0.8308397
0.9482896	0.1625911	0.9471685	0.8341672	0.2086771	0.9614811	0.1026333	0.9865455	1.0000000	0.9897065
0.8607610	0.6777179	0.8506823	0.9997629	0.3243285	0.6384393	0.4420045	0.5775189	0.3703894	0.2854534
0.8507162	0.0984562	0.9337277	0.9999823	0.1614172	0.9975570	0.0290346	0.6541923	0.8702615	0.8045219
