"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"
0.0000000	0.8454894	0.6856768	0.1797287	0.0551851	0.0739016	0.0196800	0.8465888	0.4107199	1.0572624
0.9839089	0.0000000	0.6657759	0.2488469	0.0753556	0.1153809	0.0309320	0.7762293	0.2579369	1.0270056
0.9817916	0.9031221	0.0000000	1.0181558	0.0568465	0.0758681	0.0561242	0.8001891	0.2518444	0.9692605
0.9054438	0.8976999	0.6748256	0.0000000	0.0678957	0.0826308	0.0348154	0.8284853	0.3002755	1.0486763
0.6584131	0.9759451	0.6309441	0.2183165	0.0000000	0.0762908	0.0334442	0.8275989	0.6013891	0.9123471
0.2196530	0.8819621	0.6823010	0.1803304	0.1053162	0.0000000	0.0239730	0.9876615	1.0086131	1.0457112
1.0007692	0.9782062	0.6249720	0.1995325	0.0719780	0.0654695	0.0000000	0.7604318	0.3789773	0.9585088
0.2394472	0.6286942	0.7319309	0.2293467	0.9878544	1.0075160	1.0058225	0.0000000	1.0734477	1.0541920
1.0170661	0.9924365	0.6101600	0.2159325	0.0497646	0.0741521	0.0403108	0.7895038	0.0000000	0.9857683
0.7511092	0.8599748	0.0495249	0.9735803	0.0633813	0.0656874	0.0146944	0.8909909	0.6644162	0.0000000
