"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"
0.2939561	0.3706692	0.7214387	0.6915738	0.7900731	0.3781866	0.2731912	0.9097541	1.0000000	1.0000000
0.6724107	0.1474655	0.8504835	0.6050368	0.6606833	0.7096251	0.2312555	0.8300409	1.0000000	1.0000000
0.4627918	0.8322840	0.2978526	0.7943569	0.9924133	0.2395990	0.3454276	0.9653134	1.0000000	1.0000000
0.5764916	0.3998343	0.7081009	0.3493897	0.8017796	0.3583426	0.2793316	0.9171473	1.0000000	1.0000000
0.5520887	0.3988526	0.7084786	0.7054804	0.4007320	0.3589265	0.2924948	0.9310451	1.0000000	1.0000000
0.2857865	0.6539465	0.4170372	0.8045997	0.9712391	0.1327432	0.4960442	0.9926480	1.0000000	1.0000000
0.8601729	0.4058523	0.7059129	0.4583975	0.8033750	0.3548883	0.1401916	0.3736008	1.0000000	1.0000000
0.5766271	0.3996900	0.7082225	0.5566961	0.8016329	0.3584687	0.2792753	0.4585314	1.0000000	1.0000000
0.7504703	0.4040094	0.7066853	0.6105995	0.8027223	0.3559985	0.1942710	0.6973726	0.5000000	1.0000000
0.8694267	0.4060696	0.7057874	0.4411657	0.8035052	0.3547358	0.1352585	0.3410777	1.0000000	0.5000000
