"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"
0.0000000	0.0963300	0.6273660	0.5079619	0.4459898	0.6500417	0.1115634	0.5846259	0.6400542	0.7420037
0.4717993	0.0000000	0.6955233	0.5115094	0.4974824	0.7261852	0.1552297	0.5496789	0.6867776	0.5744969
0.3692165	0.6912975	0.0000000	0.5848737	0.7333332	0.1765697	0.3301593	0.8192826	0.5692900	0.8943619
0.3747665	0.3008927	0.6278191	0.0000000	0.5820929	0.3286670	0.1842895	0.7731095	0.7485763	0.8016865
0.0946614	0.1759001	0.5486952	0.5980878	0.0000000	0.4110350	0.5226371	0.6928762	0.7185826	0.7200357
0.2278120	0.2611492	0.0156296	0.6810960	0.7502056	0.0000000	0.4814920	0.7202321	0.7276401	0.6720275
0.6306160	0.2835165	0.4944746	0.2073281	0.5562254	0.2529439	0.0005776	0.0309796	0.8504020	0.5615013
0.5427857	0.3570678	0.5434918	0.2506526	0.5565132	0.2347721	0.2416320	0.0000000	0.7152480	0.5772811
0.6329139	0.2136246	0.6291375	0.1819276	0.4518498	0.2543357	0.0503395	0.0501111	0.0000000	0.7261621
0.8072302	0.3206667	0.5161155	0.2573444	0.7638607	0.3049342	0.0154446	0.0971672	0.6837318	0.0000000
